message,timestamp,severity,tags,attributes
"yes
",2026-03-17T23:01:59.339673896Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.339673896Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
checking for strings.h... ,2026-03-17T23:01:59.339784259Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.339784259Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"yes
",2026-03-17T23:01:59.357365739Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.357365739Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
checking for sys/stat.h... ,2026-03-17T23:01:59.35755709Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.35755709Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"yes
",2026-03-17T23:01:59.376449863Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.376449863Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
checking for sys/types.h... ,2026-03-17T23:01:59.376570342Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.376570342Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"yes
",2026-03-17T23:01:59.395688325Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.395688325Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
checking for unistd.h... ,2026-03-17T23:01:59.3958016Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.3958016Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"yes
",2026-03-17T23:01:59.418002613Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.418002613Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
checking for dlfcn.h... ,2026-03-17T23:01:59.418177712Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.418177712Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"yes
",2026-03-17T23:01:59.438658583Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.438658583Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
checking the maximum length of command line arguments... ,2026-03-17T23:01:59.43873274Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.43873274Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"1572864
",2026-03-17T23:01:59.44337673Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.44337673Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
checking command to parse /usr/bin/nm -B output from cc object... ,2026-03-17T23:01:59.443385134Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.443385134Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"ok
checking for objdir... ",2026-03-17T23:01:59.497126095Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.497126095Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
".libs
",2026-03-17T23:01:59.500046836Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.500046836Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
checking for ar... ,2026-03-17T23:01:59.500258376Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.500258376Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"ar
checking for ranlib... ",2026-03-17T23:01:59.500552386Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.500552386Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"ranlib
",2026-03-17T23:01:59.500677619Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.500677619Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
checking for strip... ,2026-03-17T23:01:59.500823683Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.500823683Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"strip
",2026-03-17T23:01:59.500904245Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.500904245Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
checking if cc supports -fno-rtti -fno-exceptions... ,2026-03-17T23:01:59.541256496Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.541256496Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"no
",2026-03-17T23:01:59.558208746Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.558208746Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
checking for cc option to produce PIC... ,2026-03-17T23:01:59.558256205Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.558256205Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"-fPIC
",2026-03-17T23:01:59.558478845Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.558478845Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
checking if cc PIC flag -fPIC works... ,2026-03-17T23:01:59.558563542Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.558563542Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"yes
",2026-03-17T23:01:59.573724329Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.573724329Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
checking if cc static flag -static works... ,2026-03-17T23:01:59.573794971Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.573794971Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"yes
",2026-03-17T23:01:59.627387744Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.627387744Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
checking if cc supports -c -o file.o... ,2026-03-17T23:01:59.627407575Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.627407575Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"yes
",2026-03-17T23:01:59.650011912Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.650011912Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
checking whether the cc linker (/usr/bin/ld -m elf_x86_64) supports shared libraries... ,2026-03-17T23:01:59.650025247Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.650025247Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"yes
",2026-03-17T23:01:59.659841085Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.659841085Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
checking whether -lc should be explicitly linked in... ,2026-03-17T23:01:59.659953226Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.659953226Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"no
",2026-03-17T23:01:59.680251752Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.680251752Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
checking dynamic linker characteristics... ,2026-03-17T23:01:59.68029731Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.68029731Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"GNU/Linux ld.so
",2026-03-17T23:01:59.693897317Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.693897317Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
checking how to hardcode library paths into programs... ,2026-03-17T23:01:59.693949125Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.693949125Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"immediate
",2026-03-17T23:01:59.694003172Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.694003172Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
checking whether stripping libraries is possible... ,2026-03-17T23:01:59.694024077Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.694024077Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"yes
",2026-03-17T23:01:59.696668988Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.696668988Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
checking if libtool supports shared libraries... ,2026-03-17T23:01:59.697169613Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.697169613Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"yes
",2026-03-17T23:01:59.697178015Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.697178015Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
checking whether to build shared libraries... ,2026-03-17T23:01:59.69720507Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.69720507Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"yes
",2026-03-17T23:01:59.69726197Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.69726197Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
checking whether to build static libraries... ,2026-03-17T23:01:59.697292554Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.697292554Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"no
",2026-03-17T23:01:59.697306804Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.697306804Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"
creating libtool
",2026-03-17T23:01:59.821467609Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.821467609Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"appending configuration tag ""CXX"" to libtool
",2026-03-17T23:01:59.845304181Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.845304181Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"configure: patching config.h.in
",2026-03-17T23:01:59.895442912Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.895442912Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"configure: creating ./config.status
",2026-03-17T23:01:59.898247794Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.898247794Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
"config.status: creating config.h
",2026-03-17T23:01:59.942728944Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""stream"":1,""timestamp"":""2026-03-17T23:01:59.942728944Z"",""type"":""log"",""vertex"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104""}"
